	Cohort	Condition	Hemisphere	Subregion	Coordinates	Map ID	Weight 1	Weight 2	Mean 1	Mean 2	Variance 1	Variance 2	CV 1	CV 2	Index	$\Delta$ Mean	$\Delta$ Weight
356	061321B	TacHet	Left	S1BF	W2_2.2	36	0.32742406422544296	0.6725759357745926	29.08224457846408	68.37242926804362	15.601704450685286	480.31095031580594	0.13581824076936513	0.32053852442425246	356	39.29018468957953	0.34515187154914967
357	061321B	TacHet	Left	S1BF	W2_3.1	37	0.30223894648844946	0.6977610535116089	31.734628116949843	73.38635008160428	17.020757993736275	459.5180456314979	0.13000379645035573	0.2921029864822689	357	41.651721964654435	0.39552210702315943
358	061321B	TacHet	Left	S1BF	W2_3.3	39	0.31801602793546885	0.6819839720647286	40.23541739072023	80.02211027928801	69.32116455194058	368.43937408269136	0.20693045565455026	0.23986838873277536	358	39.786692888567785	0.36396794412925976
359	061321B	TacHet	Left	S1BF	W3_1.1	40	0.34143264290763453	0.6585673570922859	28.597216728611233	68.19188333371147	51.10967158801324	536.0780381735977	0.2499929597979069	0.33953247776994755	359	39.594666605100244	0.31713471418465133
360	061321B	TacHet	Left	S1BF	W3_1.2	40	0.5811030646675324	0.4188969353326569	34.29270521088459	73.91884913732402	176.20481130382237	482.3496429486763	0.3870857067665507	0.2971158251626151	360	39.626143926439426	-0.1622061293348755
361	061321B	TacHet	Left	S1BF	W3_2.2	43	0.5914019685532755	0.4085980314468537	28.006401833363988	59.46021460483096	96.00564107317906	482.3116244488705	0.3498573967128303	0.3693493952497774	361	31.45381277146697	-0.18280393710642184
362	061321B	TacHet	Left	S1BF	W3_2.3	44	0.40786442892942	0.5921355710703938	33.17385082591527	68.70937529865736	69.75367718877695	435.9800382950175	0.25176054274509424	0.3038906251941229	362	35.5355244727421	0.18427114214097384
363	061321B	TacHet	Left	S1BF	W3_2.4	45	0.38110523835521143	0.61889476164495	37.71032040619229	74.0944358724203	55.7803685340833	353.5409821573189	0.19805256310943953	0.25376649788173233	363	36.38411546622802	0.23778952328973862
364	061321B	TacHet	Left	S1BF	W3_3.1	46	0.5430211255715788	0.4569788744283982	30.635343193845955	63.53577317632887	76.77888985458495	512.2191892800485	0.286021160412101	0.35621286706414496	364	32.90042998248291	-0.08604225114318059
365	061321B	TacHet	Left	S1BF	W3_3.2	47	0.6525250342564405	0.3474749657432906	28.9393462991982	60.09635800715872	97.2616204730098	471.5297218016306	0.3407862265949488	0.361331965045743	365	31.15701170796052	-0.30505006851314986
366	061321B	TacHet	Left	S1BF	W5_2.2	47	0.4096156170557216	0.5903843829441828	34.72138544630745	70.352412068706	40.95558245130221	498.46494491240435	0.18431450206958036	0.31734986559006567	366	35.63102662239855	0.18076876588846125
367	061321B	TacHet	Right	S1BF	W2_1.2	28	0.37481547724647435	0.6251845227536342	32.25532146562195	80.04613244654958	30.35017696357516	624.008156259046	0.1707966071662435	0.31207198256053625	367	47.79081098092763	0.2503690455071599
368	061321B	TacHet	Right	S1BF	W2_1.1	30	0.3478911722493672	0.6521088277506503	27.67979835520713	63.93505496581758	20.83623773526794	571.4822869836162	0.16490990062508024	0.3739059224162551	368	36.255256610610445	0.30421765550128305
369	061321B	TacHet	Right	S1BF	W5_1.2	30	0.3355037941309409	0.6644962058690572	26.87078484758935	68.4234752940335	28.267037941674975	710.6375930669215	0.1978608176001739	0.38960001096527225	369	41.552690446444146	0.32899241173811633
370	061321B	TacHet	Right	S1BF	W2_1.4	32	0.3906237813965873	0.6093762186034065	36.17773779986585	80.94599654658228	68.31449058742453	616.4603389462734	0.22846254492087573	0.30673066503183766	370	44.76825874671643	0.2187524372068192
371	061321B	TacHet	Right	S1BF	W2_2.3	34	0.4251011223520211	0.5748988776479729	34.31272475482688	71.66104641114342	82.75456005764859	475.05668216454507	0.26511894360805277	0.3041512250867751	371	37.348321656316536	0.1497977552959518
372	061321B	TacHet	Right	S1BF	W2_2.1	36	0.327802806481654	0.6721971935183737	31.423879817600497	69.33294442979627	39.30624910417641	519.2582532368384	0.19951290672856384	0.3286639419648294	372	37.90906461219578	0.3443943870367197
373	061321B	TacHet	Right	S1BF	W2_3.1	36	0.3532192280880247	0.6467807719119784	33.70137217129331	71.74941690126496	40.34285044310053	428.2583810170388	0.1884671687159538	0.2884261012295725	373	38.04804472997166	0.29356154382395366
374	061321B	TacHet	Right	S1BF	W2_3.2	36	0.40240908879943427	0.5975909112006133	34.66462505297806	75.602772522824	68.90437993131312	439.24014022750885	0.2394621664891991	0.2772128057052686	374	40.93814746984594	0.19518182240117898
375	061321B	TacHet	Right	S1BF	W2_2.2	37	0.3937250091027275	0.6062749908972407	35.420208195103115	77.65715598253837	69.87879923400078	500.6254197193289	0.23600521911580977	0.28812103574386355	375	42.236947787435255	0.21254998179451318
376	061321B	TacHet	Right	S1BF	W2_3.3	39	0.3174483605067154	0.6825516394931487	38.65686494716952	77.86282945209791	62.53950533657226	361.7741769635886	0.20457407250684362	0.24428038771304608	376	39.205964504928396	0.3651032789864333
377	061321B	TacHet	Right	S1BF	W3_1.1	40	0.366240619991978	0.6337593800081331	29.14267953734184	68.2551166460181	54.84587270131282	500.25583838423063	0.25412213475893575	0.3276882505318216	377	39.112437108676254	0.26751876001615515
378	061321B	TacHet	Right	S1BF	W3_1.3	40	0.351233873462705	0.6487661265373813	32.70117815112393	75.26050542569749	52.73821258539329	480.1823762345205	0.22207481226459894	0.29116286065378444	378	42.559327274573555	0.2975322530746763
379	061321B	TacHet	Right	S1BF	W3_2.2	43	0.6344138069534965	0.36558619304617795	30.0184044542702	63.83832464745218	122.65234537416914	523.8096542477427	0.3689353960004762	0.35851329725324205	379	33.819920193181986	-0.2688276139073185
380	061321B	TacHet	Right	S1BF	W3_2.3	44	0.5510221019210493	0.44897789807885935	41.16314605635281	78.45922332219241	183.3781689894672	436.10003899446923	0.3289767879817134	0.266163842766222	380	37.29607726583961	-0.10204420384218993
381	061321B	TacHet	Right	S1BF	W3_2.4	45	0.41139091439017883	0.588609085610096	38.88311152919324	76.88821980405037	79.16155835323694	317.3117796725231	0.22882114607218088	0.2316771978056159	381	38.00510827485712	0.17721817121991712
382	061321B	TacHet	Right	S1BF	W3_3.1	46	0.6071135033416167	0.39288649665849956	34.04970542806235	69.82483535490034	120.17041675393236	503.24535513331824	0.3219477724597579	0.3212772451729219	382	35.77512992683799	-0.21422700668311717
383	061321B	TacHet	Right	S1BF	W3_3.2	47	0.6906477697285064	0.3093522302710573	31.60687117191349	66.07728335654782	145.16920628148515	629.8997172592195	0.3812025041381174	0.37982498313496976	383	34.470412184634334	-0.3812955394574491
384	061321B	TacHet	Right	S1BF	W5_2.2	47	0.40795347056773834	0.592046529432229	39.18044555298425	80.91560926243403	90.61939989646407	632.5334666005962	0.24296360369524145	0.3108203503894269	384	41.73516370944978	0.18409305886449068
385	061321A	TacWT	Left	S1FL	W1_2.4	19	0.2540126058402205	0.7459873941597945	22.668659567200173	42.43374899013779	3.1422748804286647	133.57401671724716	0.07819810817845431	0.2723639286207858	385	19.765089422937614	0.49197478831957403
386	061321A	TacWT	Left	S1FL	W1_3.1	20	0.4190888939880421	0.5809111060119522	25.349160495922956	46.014709683685936	16.921168006122873	143.86972903831153	0.1622749887300913	0.260668184099113	386	20.66554918776298	0.16182221202391006
387	061321A	TacWT	Left	S1FL	W1_3.3	21	0.4881525151175577	0.5118474848824639	25.79592421602113	52.292655803939596	38.513223205141806	245.50813472982094	0.24057685376122323	0.29963479503218227	387	26.496731587918465	0.023694969764906204
388	061321A	TacWT	Left	S1FL	W1_3.2	23	0.32532251731536804	0.6746774826846185	23.380825541209322	41.011575020138075	10.375835226256628	137.71211694048674	0.13776905890915944	0.2861406957663612	388	17.630749478928752	0.3493549653692504
389	061321A	TacWT	Left	S1FL	W1_1.1	23	0.33488186545894194	0.6651181345410978	24.516158729706156	40.12687787960316	9.206686207578112	109.19146944732992	0.12376539895865311	0.2604107959852878	389	15.610719149897001	0.33023626908215586
390	061321A	TacWT	Left	S1FL	W2_1.2	25	0.46826696879305185	0.5317330312069651	32.622750904835414	47.76856014476311	35.55692138986282	131.38033034668996	0.1827853967613788	0.2399512540037863	390	15.145809239927694	0.06346606241391328
391	061321A	TacWT	Left	S1FL	W5_1.1	25	0.7176751331897605	0.2823248668102564	27.59295386274294	40.802779704230446	35.05370987682052	108.55066048945898	0.2145699001819922	0.25534448635709384	391	13.209825841487504	-0.4353502663795041
392	061321A	TacWT	Left	S1FL	W2_1.4	26	0.6815911353144337	0.31840886468537966	28.75199415407027	46.39335655936845	50.091302982903734	182.8299044594133	0.2461575682423682	0.29145252440412833	392	17.641362405298178	-0.36318227062905406
393	061321A	TacWT	Left	S1FL	W2_2.3	27	0.5058522695723907	0.4941477304278018	35.00793672173687	65.54356130854032	62.995264595474495	167.48669337434347	0.22671874918620738	0.19745135536066014	393	30.53562458680345	-0.01170453914458891
394	061321A	TacWT	Left	S1FL	W2_1.3	28	0.7014844938389201	0.29851550616135775	32.634671739519185	57.08665971073244	62.78607393347937	256.74877568603597	0.24280208673340353	0.2806852290223334	394	24.451987971213256	-0.40296898767756234
395	061321A	TacWT	Left	S1FL	W2_2.1	30	0.642552768357576	0.3574472316423725	29.669437580101786	59.166249754794514	56.76642983804808	252.12302900517122	0.25394313505452343	0.26836891823926745	395	29.496812174692728	-0.2851055367152035
396	061321A	TacWT	Left	S1FL	W2_2.2	30	0.49693906549094663	0.5030609345091627	30.913435544289076	58.77397432988368	46.01600890212879	222.20492267075656	0.2194356580867541	0.2536248358915272	396	27.860538785594603	0.006121869018216042
397	061321A	TacWT	Left	S1FL	W5_2.1	31	0.6454042208551689	0.35459577914497015	38.50900933818749	63.18103765732625	76.96746479703876	203.49910534103293	0.22781968368056	0.22578469409196095	397	24.67202831913876	-0.29080844171019876
398	061321A	TacWT	Left	S1FL	W2_2.4	33	0.42929384316914027	0.5707061568308106	28.762945733327534	55.50442583113893	33.206855278269124	272.6564127598483	0.20034592473709517	0.2974953924522015	398	26.741480097811397	0.14141231366167034
399	061321A	TacWT	Left	S1FL	W2_3.1	33	0.6354306178232134	0.36456938217688484	31.66302610298369	60.265090195078685	93.79976120093512	301.27804988481853	0.3058781447638866	0.28801687563160705	399	28.602064092094995	-0.2708612356463286
400	061321A	TacWT	Left	S1FL	W2_3.2	33	0.39463407285391067	0.6053659271460731	33.27213712723698	62.042443795893206	46.53681752928726	251.4602522573529	0.2050301091413445	0.25559112967463504	400	28.770306668656225	0.2107318542921624
401	061321A	TacWT	Left	S1FL	W3_1.1	33	0.6110603524692367	0.3889396475308741	31.477188559884453	59.60132072994586	85.32871558902798	289.83913676317525	0.29346186186026324	0.2856423715951483	401	28.124132170061408	-0.2221207049383626
402	061321A	TacWT	Left	S1FL	W2_3.2	34	0.409980115234895	0.590019884765152	33.58679720683134	62.24462081852472	46.11813442906211	250.0358987161385	0.20219353880799168	0.2540383935067162	402	28.65782361169338	0.18003976953025697
403	061321A	TacWT	Left	S1FL	W3_1.2	36	0.6602744345708107	0.3397255654292516	27.905900297507323	54.1925627524283	69.52341835469645	331.09307453987975	0.29879238199288494	0.33576495028823694	403	26.28666245492098	-0.3205488691415591
404	061321A	TacWT	Left	S1FL	W3_1.3	36	0.5928803966581453	0.4071196033415119	34.00494706572071	61.936906345904674	70.87735674930391	256.5933999939204	0.2475777737108958	0.25862662443661955	404	27.931959280183968	-0.18576079331663337
405	061321A	TacWT	Left	S1FL	W3_1.4	37	0.713933519607578	0.28606648039247906	35.026186154853356	63.46947310283292	90.49342577759157	343.84398021963074	0.27159118076485794	0.2921566793620166	405	28.443286947979566	-0.42786703921509894
406	061321A	TacWT	Left	S1FL	W5_1.2	37	0.4962326917412315	0.5037673082588069	36.83922299353972	67.06228397770836	61.90571967071728	278.0191972793582	0.21357721879212863	0.24863316143972727	406	30.22306098416864	0.0075346165175753654
407	061321A	TacWT	Left	S1FL	W3_2.1	38	0.7489702039630183	0.25102979603708736	34.20815094729615	59.33399607777635	69.71771734477711	218.3662079182681	0.244085499430021	0.2490514746733387	407	25.1258451304802	-0.4979404079259309
408	061321A	TacWT	Right	S1FL	W1_2.5	19	0.2971993496322449	0.7028006503676989	24.41852521550193	39.788250376187285	7.73823517335138	108.45850094669402	0.11392040793196279	0.2617441335247873	408	15.369725160685356	0.405601300735454
409	061321A	TacWT	Right	S1FL	W1_2.4	20	0.3186781336218294	0.6813218663781664	22.682339488420027	45.662395681856935	5.655577203032722	151.73866979086338	0.10484569945347338	0.26976738568411074	409	22.98005619343691	0.362643732756337
410	061321A	TacWT	Right	S1FL	W1_3.1	20	0.4876714952459175	0.5123285047541039	27.96870711331642	52.956231068159475	39.12642969960617	264.4715855171449	0.22364681569973527	0.3070947846436269	410	24.987523954843056	0.024657009508186334
411	061321A	TacWT	Right	S1FL	W1_3.3	22	0.5747147648825022	0.4252852351174418	26.999365859516317	47.9062254700718	47.15939808927254	201.3963105801801	0.25434930941072803	0.29623324846217847	411	20.906859610555486	-0.14942952976506035
412	061321A	TacWT	Right	S1FL	W1_3.2	24	0.2959031199197761	0.7040968800802413	23.69509552569389	40.0572219827953	9.90293682487287	126.18175611239867	0.13280778710515062	0.28042547005160323	412	16.362126457101407	0.4081937601604652
413	061321A	TacWT	Right	S1FL	W2_1.1	24	0.46702414459395364	0.5329758554060328	24.8494548560749	40.61567460263747	26.73879504008133	143.7969050333675	0.2080913608980356	0.2952440121005427	413	15.76621974656257	0.06595171081207912
414	061321A	TacWT	Right	S1FL	W2_1.2	25	0.4274694370577119	0.5725305629422706	31.51049478217085	51.28566987849356	22.427582267920258	183.70427203375974	0.1502920494154146	0.2642795723920887	414	19.77517509632271	0.14506112588455866
415	061321A	TacWT	Right	S1FL	W5_1.1	26	0.6604827194400493	0.33951728055988856	29.829578060270713	50.53225028967839	59.03423736941219	221.7418228014884	0.25757568786381335	0.2946830580567066	415	20.702672229407675	-0.32096543888016077
416	061321A	TacWT	Right	S1FL	W2_1.3	27	0.5256481116165723	0.4743518883834431	31.538010782742262	62.02190195616601	51.94060296647555	399.4688265372959	0.2285173589596521	0.3222525530756696	416	30.48389117342375	-0.05129622323312921
417	061321A	TacWT	Right	S1FL	W2_1.4	27	0.6607031532999145	0.339296846700038	28.934705160292246	51.86250215456374	61.93858230066455	285.76044783638343	0.2719954060798892	0.3259474539625321	417	22.927796994271496	-0.32140630659987646
418	061321A	TacWT	Right	S1FL	W2_2.3	27	0.39477103805373925	0.6052289619463542	34.00452975468499	62.93467592421873	39.10908384992115	190.4910055384812	0.18390860402137724	0.219304345344577	418	28.930146169533742	0.21045792389261497
419	061321A	TacWT	Right	S1FL	W2_2.1	29	0.44794367955528086	0.5520563204447217	27.44679091894632	53.65221849535878	31.86062262575556	291.6338482579557	0.20565323963410173	0.3182960724433675	419	26.20542757641246	0.10411264088944089
420	061321A	TacWT	Right	S1FL	W2_2.2	30	0.38786136108451225	0.6121386389154847	28.764814110081037	55.69379601275783	21.24010480854152	202.50313905108706	0.16022001052494855	0.25551068133483007	420	26.928981902676792	0.22427727783097245
421	061321A	TacWT	Right	S1FL	W5_2.1	31	0.5467670509641763	0.45323294903585776	37.656456114907904	68.47227511591144	67.81641083429581	285.7120185417449	0.21868951167921272	0.24685930184085905	421	30.81581900100354	-0.09353410192831857
422	061321A	TacWT	Right	S1FL	W2_3.1	32	0.4147554519042326	0.585244548095775	26.720729127449303	54.40829871890351	32.5852480138211	315.4699950288564	0.21362998543932674	0.32644790302638427	422	27.687569591454206	0.1704890961915424
423	061321A	TacWT	Right	S1FL	W2_2.4	33	0.44745455758432584	0.5525454424156545	29.932533839018546	60.722357578101835	45.360325252983614	281.17620223340475	0.22500625837104068	0.2761472072461768	423	30.78982373908329	0.10509088483132867
424	061321A	TacWT	Right	S1FL	W2_3.1	33	0.38256044308933007	0.6174395569106718	26.994888109335132	54.87529788828201	29.24941690189674	324.0071004057244	0.20034433866085793	0.3280200367942878	424	27.88040977894688	0.2348791138213417
425	061321A	TacWT	Right	S1FL	W2_3.2	34	0.4082489729955078	0.5917510270045215	32.31606453865571	61.65901916956922	43.12170629012056	229.41060257018205	0.20320271290627098	0.24564624558250464	425	29.34295463091351	0.18350205400901376
426	061321A	TacWT	Right	S1FL	W3_1.1	34	0.7228526726958783	0.27714732730406	32.64135370263838	62.27852702738114	87.54255237723036	289.4598441623018	0.28664306621421337	0.27318435847190214	426	29.637173324742754	-0.4457053453918183
427	061321A	TacWT	Right	S1FL	W3_1.2	36	0.7660046058318909	0.23399539416807594	28.096756094171916	58.30188198525809	61.24358539965924	379.37429117033355	0.2785313746008953	0.334080690390605	427	30.205125891086176	-0.532009211663815
428	061321A	TacWT	Right	S1FL	W3_1.3	36	0.6868329229571785	0.31316707704287167	35.990219721461614	60.739116037387845	71.19981600569199	255.87353650344272	0.23445253756382184	0.2633566072594396	428	24.74889631592623	-0.3736658459143068
429	061321A	TacWT	Right	S1FL	W3_1.4	37	0.6804271381813853	0.31957286181854766	33.51572915381648	55.0950640127941	62.42583839641322	256.2102116053183	0.235740130560817	0.29052634843955844	429	21.579334858977617	-0.3608542763628377
